MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	1.0196941	Sec	10/4/2021 7:48:04 AM
Stroke	Load	Time
in	lbf	Sec
0.00098845572	1.3868278	0.13248698
0.00097840582	1.5992793	0.13346355
0.00098577165	1.620762	0.13444011
0.0010111218	1.6624777	0.13541667
0.00098428619	1.7000139	0.13639323
0.00099022803	1.9341941	0.1373698
0.0010077001	1.4010472	0.13834636
0.00099362154	1.8068541	0.13932292
0.00099289417	1.4916192	0.14029948
0.0010033052	1.9027535	0.14127605
0.00095993234	1.550884	0.14225261
0.00095964549	1.9086646	0.14322917
0.00099095539	1.6439557	0.14420573
0.00098496233	1.0768687	0.1451823
0.00099385716	1.4795716	0.14615886
0.00099613145	1.9120247	0.14713542
0.0010023012	1.8755029	0.14811198
0.001037125	1.1854712	0.14908855
0.000991693	2.0980453	0.15006511
0.0010059073	1.8465314	0.15104167
0.0010112447	2.14432	0.15201823
0.00099495333	1.5317881	0.1529948
0.00099542458	1.7863243	0.15397136
0.0010081099	1.8535796	0.15494792
0.0010083558	2.0161605	0.15592448
0.00098215532	1.6445704	0.15690105
0.00098798447	1.5552685	0.15787761
0.0010016251	1.6063684	0.15885417
0.0010025369	1.8650124	0.15983073
0.00097874389	1.5529739	0.1608073
0.00096655288	1.6909167	0.16178386
0.001011255	1.6993172	0.16276042
0.0010349327	1.6709603	0.16373698
0.0010295133	1.4144471	0.16471355
0.0010257536	1.5973122	0.16569011
0.0010237251	1.7842753	0.16666667
0.0010441937	1.9703777	0.16764323
0.0010371865	1.4147339	0.1686198
0.0010582109	1.7027594	0.16959636
0.0010432512	2.0079651	0.17057292
0.0010598602	1.9456269	0.17154948
0.0010672261	1.6911626	0.17252605
0.0010122487	2.0891531	0.17350261
0.0010599217	1.5289607	0.17447917
0.0010356191	1.8329676	0.17545573
0.0010734573	1.5311325	0.1764323
0.0010329555	1.6598552	0.17740886
0.0010511524	1.6702638	0.17838542
0.0010652181	1.5383037	0.17936198
0.0010442552	1.6537904	0.18033855
0.0010283762	1.6890726	0.18131511
0.0010705888	1.7367406	0.18229167
0.0010452592	1.5547359	0.18326823
0.001033355	1.4262898	0.1842448
0.0010521871	1.628343	0.18522136
0.0010632921	1.4966186	0.18619792
0.0010521871	1.6777627	0.18717448
0.001025856	1.8554646	0.18815105
0.0010538159	1.9497247	0.18912761
0.0010509372	1.2915432	0.19010417
0.001063661	1.5361729	0.19108073
0.0010440298	1.6649776	0.1920573
0.0010496157	1.6921051	0.19303386
0.0010563463	1.8983688	0.19401042
0.0010746252	1.6214997	0.19498698
0.0010567766	1.6433001	0.19596355
0.0010787537	1.454452	0.19694011
0.0010877587	1.31822	0.19791667
0.0010612637	1.6315802	0.19889323
0.001070261	1.667641	0.1998698
0.0010741437	1.8630456	0.20084636
0.0010629233	1.5561292	0.20182292
0.0010531705	1.5309275	0.20279948
0.0010446752	2.2036152	0.20377605
0.0010812739	1.8851739	0.20475261
0.0010544511	1.8161665	0.20572917
0.0010550453	1.7872257	0.20670573
0.0010714596	1.6386695	0.2076823
0.0010768278	1.7192019	0.20865886
0.0010452899	1.5170257	0.20963542
0.0010825135	1.4982986	0.21061198
0.0010644088	1.5477695	0.21158855
0.0010814071	1.4446583	0.21256511
0.0010561312	1.4978889	0.21354167
0.0010978112	1.6690342	0.21451823
0.0010684042	1.8350575	0.2154948
0.0010538159	1.4685075	0.21647136
0.0010802494	1.6325227	0.21744792
0.0010996859	1.7958721	0.21842448
0.0011038759	1.6506351	0.21940105
0.0010686808	1.7000959	0.22037761
0.0011004542	1.8002567	0.22135417
0.0010779239	1.5253546	0.22233073
0.0010827389	1.7185872	0.2233073
0.0011140283	1.6780905	0.22428386
0.0011105963	1.4704745	0.22526042
0.0010850644	1.7152168	0.22623698
0.0010951783	1.4764982	0.22721355
0.0011086089	1.8241984	0.22819011
0.0010902584	1.5492039	0.22916667
0.0010976165	1.6671493	0.23014323
0.0010957008	1.4927666	0.2311198
0.0011134956	1.3674861	0.23209636
0.0011198497	1.9517735	0.23307292
0.0011234046	1.7779237	0.23404948
0.0011076049	1.577233	0.23502605
0.0010873387	1.7127171	0.23600261
0.0010898178	2.1431623	0.23697917
0.0011551755	1.7010384	0.23795573
0.0010960901	1.7544841	0.2389323
0.0011210791	2.0479698	0.23990886
0.0010858839	1.6544871	0.24088542
0.0011066829	2.0084157	0.24186198
0.0011144893	1.6855896	0.24283855
0.0010818271	1.8571858	0.24381511
0.0010837428	1.4710482	0.24479167
0.001108988	1.6096877	0.24576823
0.0011041218	1.628261	0.2467448
0.0010950041	1.8671434	0.24772136
0.0011413735	1.6873926	0.24869792
0.0011451666	1.6962029	0.24967448
0.0011313749	1.6652644	0.25065106
0.0011477277	1.9314076	0.25162762
0.0011367225	1.7446084	0.25260419
0.001135278	1.6502663	0.25358075
0.0011064371	1.8988196	0.25455731
0.0011338233	1.7694002	0.25553387
0.0011658529	1.7174809	0.25651044
0.0011488341	1.7397729	0.257487
0.0011682808	1.6242862	0.25846356
0.0011354932	1.2146169	0.25944012
0.0011319281	1.7009563	0.26041669
0.0011599674	1.9764014	0.26139325
0.0011304119	1.6837455	0.26236981
0.001137747	1.2867385	0.26334637
0.0011567916	1.9484134	0.26432294
0.0011419805	1.6916133	0.2652995
0.0011616321	1.3574054	0.26627606
0.0011753393	1.4894884	0.26725262
0.0011335569	1.7407154	0.26822919
0.0011692643	1.7046853	0.26920575
0.0011687623	1.6010413	0.27018231
0.0011457198	1.6511269	0.27115887
0.0011484243	1.6729683	0.27213544
0.0011456583	1.82301	0.273112
0.001192563	1.8827561	0.27408856
0.0011495103	1.9748445	0.27506512
0.0011456583	2.0176358	0.27604169
0.0011110164	1.2600616	0.27701825
0.0011653816	1.7240373	0.27799481
0.0011827794	1.4519113	0.27897137
0.0011812223	1.5896083	0.27994794
0.001156894	1.4796127	0.2809245
0.0011663446	1.5113298	0.28190106
0.0011516309	1.4629755	0.28287762
0.0011880042	1.6381367	0.28385419
0.0011382285	2.3048418	0.28483075
0.0011850127	1.3603969	0.28580731
0.0011697561	1.9291537	0.28678387
0.0012066313	1.5906328	0.28776044
0.0011695204	1.8955413	0.288737
0.001158902	1.7198576	0.28971356
0.0011620931	1.8512849	0.29069012
0.0011708522	1.6972684	0.29166669
0.001183681	1.3325213	0.29264325
0.0012135771	1.5360909	0.29361981
0.0011894589	1.6800165	0.29459637
0.0011811608	1.6773939	0.29557294
0.0012195599	1.6563311	0.2965495
0.0011901555	1.5134196	0.29752606
0.0011809354	1.8473101	0.29850262
0.0011978799	1.5364187	0.29947919
0.0011875636	1.4155535	0.30045575
0.0011502786	1.4592464	0.30143231
0.0011958003	1.5799785	0.30240887
0.0011785587	1.6106712	0.30338544
0.001176981	2.0219386	0.304362
0.0011790914	1.2834193	0.30533856
0.0012143045	1.7418219	0.30631512
0.0012104833	1.639653	0.30729169
0.0011499918	1.4212904	0.30826825
0.0012100735	1.8125196	0.30924481
0.0012155441	1.6811639	0.31022137
0.0012053405	1.7800136	0.31119794
0.001201007	1.5652673	0.3121745
0.001234663	1.2234272	0.31315106
0.0011899609	1.5691602	0.31412762
0.0011954212	1.548876	0.31510419
0.0012324501	2.1474342	0.31608075
0.0012257502	1.7873486	0.31705731
0.0012285777	1.3074428	0.31803387
0.0012531774	1.4085871	0.31901044
0.0012143557	1.8611196	0.319987
0.0012275225	1.6911216	0.32096356
0.0012330342	1.4334712	0.32194012
0.0012304729	1.7183414	0.32291669
0.0012250228	2.1085358	0.32389325
0.0012326244	1.7767353	0.32486981
0.0012590168	1.6947277	0.32584637
0.0012211171	1.4059646	0.32682294
0.0011805769	1.4739987	0.3277995
0.0012278298	1.2230994	0.32877606
0.00122658	1.7620652	0.32975262
0.0012318355	1.5329355	0.33072919
0.0012414039	1.7035789	0.33170575
0.0012609429	1.8146094	0.33268231
0.0012050536	1.6320311	0.33365887
0.0012357796	1.5116986	0.33463544
0.0012376441	1.6345717	0.335612
0.0012173573	1.4871936	0.33658856
0.0012048692	1.9727545	0.33756512
0.0012487723	1.7385026	0.33854169
0.0012783303	1.6655922	0.33951825
0.0012616907	1.7823493	0.34049481
0.0012495099	1.735921	0.34147137
0.0012136181	1.7682937	0.34244794
0.0012461676	1.8400569	0.3434245
0.001270163	1.5687915	0.34440106
0.0013036779	1.5425653	0.34537762
0.0012650201	1.5531378	0.34635419
0.0012322452	1.8066083	0.34733075
0.0012282704	1.4928076	0.34830731
0.0012454505	2.1609981	0.34928387
0.0012757283	2.0409114	0.35026044
0.0012710951	1.6969404	0.351237
0.001268913	1.6091139	0.35221356
0.0012478374	1.637604	0.35319012
0.0012736588	1.6810819	0.35416669
0.0013008504	1.5471959	0.35514325
0.0012741813	1.9670585	0.35611981
0.00124208	1.6005905	0.35709637
0.0012761175	1.8119355	0.35807294
0.0013069357	1.722644	0.3590495
0.0013001231	1.628425	0.36002606
0.0012693023	1.5148538	0.36100262
0.0012790577	1.7714081	0.36197919
0.0013053374	1.6217045	0.36295575
0.0012653788	2.058706	0.36393231
0.0013223666	1.7022676	0.36490887
0.0012815881	1.5654722	0.36588544
0.0012667207	1.4685485	0.366862
0.0012525321	1.3813777	0.36783856
0.0012657987	1.6824752	0.36881512
0.0013029404	1.6063274	0.36979169
0.0013141377	1.6081715	0.37076825
0.0012793241	2.0962832	0.37174481
0.0013006045	1.3971133	0.37272137
0.0013024281	1.6705095	0.37369794
0.001275134	1.7369865	0.3746745
0.0012647333	1.8074279	0.37565106
0.0012567528	1.5108789	0.37662762
0.0013422435	1.6953833	0.37760419
0.0012840673	2.0383298	0.37858075
0.0012874582	1.7656711	0.37955731
0.0012889847	1.8588247	0.38053387
0.0012900296	1.5767002	0.38151044
0.0012743042	1.6286708	0.382487
0.0012945475	1.8330497	0.38346356
0.0012981868	1.718997	0.38444012
0.0012933386	1.8313284	0.38541669
0.0013070996	1.8392782	0.38639325
0.0012832067	1.594116	0.38736981
0.0012928675	1.4276011	0.38834637
0.0013154489	1.8130522	0.38932294
0.0013232271	1.4428552	0.3902995
0.0012832477	0.87076885	0.39127606
0.0013240031	1.2854272	0.39225262
0.001305901	1.6731731	0.39322919
0.0013328698	1.6289166	0.39420575
0.0013175798	1.6572326	0.39518231
0.0013406761	1.7893976	0.39615887
0.0013201102	1.7596474	0.39713544
0.001313861	1.354496	0.398112
0.0013481956	1.346874	0.39908856
0.0013415162	1.2791575	0.40006512
0.0013486464	2.1976736	0.40104169
0.0013381151	1.5895674	0.40201825
0.0013442822	1.1072848	0.40299481
0.0013360865	1.4462973	0.40397137
0.0013546495	1.3483082	0.40494794
0.0013326649	1.5366645	0.4059245
0.0013286874	1.6517825	0.40690106
0.0013473146	1.524156	0.40787762
0.0013541784	1.6237944	0.40885419
0.0013320809	1.5049372	0.40983075
0.0013671097	1.8298532	0.41080731
0.0013455935	1.5512937	0.41178387
0.0013459111	1.5476056	0.41276044
0.0013548238	1.6028442	0.413737
0.0013132053	1.4085053	0.41471356
0.001344395	1.7212508	0.41569012
0.0013536662	1.7338721	0.41666669
0.0013159203	1.9810321	0.41764325
0.0013480419	1.8204693	0.41861981
0.0013455115	1.7505502	0.41959637
0.0013305008	1.6548969	0.42057294
0.0013650402	1.8466133	0.4215495
0.0013400819	1.8320661	0.42252606
0.0013381662	1.5974761	0.42350262
0.0013306749	1.6310066	0.42447919
0.0013485234	1.6887449	0.42545575
0.0013382379	1.2232224	0.42643231
0.0013446716	1.5045683	0.42740887
0.0013440875	1.3452861	0.42838544
0.001386587	1.3953512	0.429362
0.0013864742	1.5839943	0.43033856
0.0013695376	1.6832128	0.43131512
0.0013536047	1.4283386	0.43229169
0.0013594979	1.6746894	0.43326825
0.0013656241	1.6214586	0.43424481
0.0013126726	1.8238294	0.43522137
0.001352734	1.7797267	0.43619794
0.0014051835	1.4886688	0.4371745
0.0013702342	1.6252286	0.43815106
0.0013576949	1.7017349	0.43912762
0.0013882057	1.7278483	0.44010419
0.0013852143	1.7502224	0.44108075
0.0013643127	1.9462005	0.44205731
0.0013622025	1.4122752	0.44303387
0.0013699678	1.5585059	0.44401044
0.0013729081	1.745387	0.444987
0.0014163808	1.7496897	0.44596356
0.0014063411	1.4096526	0.44694012
0.0013985937	1.552564	0.44791669
0.0014104389	1.6916133	0.44889325
0.0013691175	1.5170257	0.44986981
0.0013875091	1.7464523	0.45084637
0.0013815468	1.5692831	0.45182294
0.0013975283	1.5447782	0.4527995
0.0014024149	1.6503483	0.45377606
0.0013847225	1.8825922	0.45475262
0.0013883082	1.8575956	0.45572919
0.0013803379	1.6117775	0.45670575
0.001380174	1.0671569	0.45768231
0.0014124468	1.6799345	0.45865887
0.0014131025	1.5751021	0.45963544
0.0013733793	1.6716979	0.460612
0.0013787679	1.6326457	0.46158856
0.0013879803	1.5137475	0.46256512
0.0013794876	1.172768	0.46354169
0.0013878266	1.2425231	0.46451825
0.0014099164	1.3233833	0.46549481
0.001435346	2.0794003	0.46647137
0.0013896707	1.6746074	0.46744794
0.0013928977	1.4982578	0.4684245
0.0014037902	1.4910046	0.46940106
0.0013989215	1.7106272	0.47037762
0.0013935431	1.6256385	0.47135419
0.0014258262	1.5989923	0.47233075
0.0014180301	1.8974673	0.47330731
0.0014267687	1.9246051	0.47428387
0.0013921397	1.4018668	0.47526044
0.0013922318	1.8631685	0.476237
0.0014274577	1.5046504	0.47721356
0.0014178558	1.354414	0.47819012
0.0014279905	1.8278453	0.47916669
0.0013832371	1.652725	0.48014325
0.0014357046	1.5444914	0.48111981
0.0014059928	1.7083324	0.48209637
0.0013979381	1.8030432	0.48307294
0.0014484487	1.6278102	0.4840495
0.0014275396	1.5014131	0.48502606
0.0014309511	1.6538724	0.48600262
0.0014007962	1.8508341	0.48697919
0.0014121498	1.7926348	0.48795575
0.0014219333	2.0731304	0.48893231
0.0014377432	1.607311	0.48990887
0.0014419435	1.8889848	0.49088544
0.0014321087	1.7468622	0.491862
0.0014253038	1.4036698	0.49283856
0.0014287997	1.4702286	0.49381512
0.0014108384	1.4503542	0.49479169
0.0014730177	1.714725	0.49576825
0.001446656	1.697842	0.49674481
0.0014290763	1.2764939	0.49772137
0.0014125083	1.4150207	0.49869794
0.0014367905	1.605221	0.4996745
0.0014481004	1.5964516	0.50065106
0.0013954486	1.4855955	0.50162762
0.0014537477	1.5309685	0.50260419
0.0014427835	1.414324	0.50358075
0.0014561962	1.3961707	0.50455731
0.0014233675	1.8068953	0.50553387
0.0014440333	1.8701757	0.50651044
0.0014583577	1.8570627	0.507487
0.0014665022	1.5910835	0.50846356
0.0014688482	1.6114087	0.50944012
0.0014322726	1.3268664	0.51041669
0.0014455497	1.9646407	0.51139325
0.0014662871	1.4697369	0.51236981
0.0014468916	1.8973033	0.51334637
0.0014194541	1.5056747	0.51432294
0.0014622506	1.4783833	0.5152995
0.0014488994	1.5690372	0.51627606
0.0014895448	1.6924739	0.51725262
0.0014488894	1.7060376	0.51822919
0.0014944596	1.7872666	0.51920575
0.001508387	1.5250267	0.52018231
0.0014638897	1.9020568	0.52115887
0.0014555815	1.5842402	0.52213544
0.0014537069	1.8150601	0.523112
0.0014603247	1.6969404	0.52408856
0.0014848527	2.0657954	0.52506512
0.0014379071	1.7117337	0.52604169
0.0014979786	1.5343288	0.52701825
0.0015063484	1.5975171	0.52799481
0.0014729563	1.4077677	0.52897137
0.0014678647	1.6177604	0.52994794
0.0014545058	1.4114556	0.5309245
0.0014588393	1.4490838	0.53190106
0.0014693707	1.6861632	0.53287762
0.0014806218	1.6966127	0.53385419
0.0014897087	1.4421996	0.53483075
0.0015271883	1.7583361	0.53580731
0.001469719	1.5746512	0.53678387
0.0014852317	1.5373611	0.53776044
0.00152558	1.2609223	0.538737
0.0014690224	1.7818985	0.53971356
0.0014883667	1.6383827	0.54069012
0.0015149461	1.6916953	0.54166669
0.0014754073	1.7062426	0.54264325
0.0015131328	1.4744903	0.54361981
0.0014971795	1.7525991	0.54459637
0.0014879466	1.5931735	0.54557294
0.0014861026	1.5480565	0.5465495
0.001477405	1.2944117	0.54752606
0.0015297598	2.0592389	0.54850262
0.001484904	1.7226851	0.54947919
0.0014650577	1.8001338	0.55045575
0.0015108893	1.7839885	0.55143231
0.0015095447	1.6173916	0.55240887
0.0014772923	1.565841	0.55338544
0.0014944596	1.4266995	0.554362
0.0014884281	1.7760795	0.55533856
0.0014959399	1.5942389	0.55631512
0.0014691454	1.6995631	0.55729169
0.0014991157	1.8207151	0.55826825
0.0014887457	1.7672282	0.55924481
0.0015574738	1.8345249	0.56022137
0.0014914887	1.597845	0.56119794
0.0014850372	1.8530059	0.5621745
0.0014933019	1.7561233	0.56315106
0.0015253341	1.2812065	0.56412762
0.0015020969	1.4042845	0.56510419
0.0014851089	1.7615323	0.56608075
0.0015446271	1.5035028	0.56705731
0.0015116679	1.7660401	0.56803387
0.0015375994	1.677189	0.56901044
0.0015267273	1.3557253	0.569987
0.0015188289	1.8093538	0.57096356
0.0015387672	1.3373158	0.57194012
0.0015072704	1.7410842	0.57291669
0.001522609	1.356176	0.57389325
0.0015568079	1.7485013	0.57486981
0.0014915091	1.8113209	0.57584637
0.0015550356	1.7748911	0.57682294
0.0015715319	1.7826772	0.5777995
0.0015243813	1.495881	0.57877606
0.0015395151	1.5568668	0.57975262
0.0015249448	1.792184	0.58072919
0.001551788	2.0557969	0.58170575
0.001555722	1.9261214	0.58268231
0.0015139012	1.6323179	0.58365887
0.0015800758	1.5269117	0.58463544
0.0015413079	1.6076387	0.585612
0.0015434388	1.5040356	0.58658856
0.0015305794	1.7702607	0.58756512
0.0015333658	1.7580492	0.58854169
0.0015260307	1.5763724	0.58951825
0.0015410518	1.9359969	0.59049481
0.0015084383	1.5095267	0.59147137
0.0015652622	1.4372002	0.59244794
0.0015533965	1.9427174	0.5934245
0.0015189108	2.0081699	0.59440106
0.0015150486	1.7435019	0.59537762
0.0015485405	1.8098867	0.59635419
0.0015532633	2.0457468	0.59733075
0.0015538677	1.6891546	0.59830731
0.0015198534	1.4818664	0.59928387
0.0015547283	1.9601741	0.60026044
0.0015770947	1.5460485	0.601237
0.0016006186	1.3642077	0.60221356
0.0015320545	1.6900562	0.60319012
0.0015596994	1.2837881	0.60416669
0.0015258567	1.6135396	0.60514325
0.0015801988	1.7066933	0.60611981
0.0015757116	1.752763	0.60709637
0.0015667374	1.6019838	0.60807294
0.001536626	1.5744464	0.6090495
0.0015886838	1.4880131	0.61002606
0.0015618509	1.8544401	0.61100262
0.0015662253	1.8026745	0.61197919
0.0015997684	1.9287847	0.61295575
0.0015729661	1.5859613	0.61393231
0.0015817253	1.877347	0.61490887
0.0015535501	1.416455	0.61588544
0.0015941442	1.7475178	0.616862
0.001584586	1.9371853	0.61783856
0.0015392283	1.7022676	0.61881512
0.0015689195	1.5530558	0.61979169
0.0016122796	1.630105	0.62076825
0.0015797173	1.3162941	0.62174481
0.0015609185	1.8421876	0.62272137
0.0015859383	2.0906692	0.62369794
0.0015737652	1.9759097	0.6246745
0.0015831108	1.5742415	0.62565106
0.0016045219	2.0046456	0.62662762
0.0016112858	1.8694792	0.62760419
0.0015588184	1.5189518	0.62858075
0.0015873624	1.4580171	0.62955731
0.0015899542	1.6464964	0.63053387
0.0015843094	1.6370304	0.63151044
0.0016003114	1.6205469	0.632487
0.0015856207	1.9139918	0.63346356
0.0015722285	1.9589449	0.63444012
0.00162235	1.2547755	0.63541669
0.0016129147	1.3304316	0.63639325
0.0015692678	1.3748621	0.63736981
0.0016092267	1.6113678	0.63834637
0.0016081614	1.5555556	0.63932294
0.0016028828	1.5969844	0.6402995
0.00159858	1.6057947	0.64127606
0.0016146768	1.9836547	0.64225262
0.001611081	1.8171499	0.64322919
0.0016306096	1.8380898	0.64420575
0.0016178731	1.6468651	0.64518231
0.0016001475	1.5897312	0.64615887
0.0016457306	1.7134957	0.64713544
0.0015845245	1.881199	0.648112
0.0016018479	1.2467848	0.64908856
0.0015974224	1.9519374	0.65006512
0.0015612771	1.5131738	0.65104169
0.0016224114	1.8493179	0.65201825
0.0016300359	1.9271458	0.65299481
0.001608694	1.9758688	0.65397137
0.0016257921	1.5907148	0.65494794
0.0016235486	1.7835377	0.6559245
0.0016403522	1.6130888	0.65690106
0.0016065529	1.480842	0.65787762
0.0016339289	1.55281	0.65885419
0.0016080588	1.3003125	0.65983075
0.0016350045	1.7298561	0.66080731
0.0016433436	1.5983368	0.66178387
0.0016386823	1.7895205	0.66276044
0.0016436714	1.6164081	0.663737
0.0016111936	1.4059646	0.66471356
0.0016194918	1.5132148	0.66569012
0.001635527	1.8600541	0.66666669
0.0016442349	1.4717038	0.66764325
0.0016358958	1.6398169	0.66861981
0.0016235282	1.6677231	0.66959637
0.0016169818	1.5360498	0.67057294
0.0016593251	1.6308427	0.6715495
0.0016527992	1.5064533	0.67252606
0.0016310501	1.6061226	0.67350262
0.001659051	1.7234226	0.67447919
0.0016067271	1.8651356	0.67545575
0.0016287426	1.7738259	0.67643231
0.0016462327	1.6331375	0.67740887
0.0016386209	1.2586275	0.67838544
0.0016488244	1.1905935	0.679362
0.0016471136	1.5346565	0.68033856
0.0016169306	1.3900651	0.68131512
0.0016292958	1.6183341	0.68229169
0.001666276	1.2412117	0.68326825
0.0016400039	1.7655892	0.68424481
0.0016442555	1.6853026	0.68522137
0.0016611589	1.5467862	0.68619794
0.0016708656	1.4597791	0.6871745
0.0016220222	1.437487	0.68815106
0.0016380574	1.6173506	0.68912762
0.0016295724	1.3989984	0.69010419
0.0016394098	1.5781754	0.69108075
0.0016583032	2.1298444	0.69205731
0.0016633103	2.0803838	0.69303387
0.0016682737	1.5005934	0.69401044
0.0016383854	1.5334272	0.694987
0.0016562953	1.5666195	0.69596356
0.0016606057	2.1005859	0.69694012
0.001625157	1.6807951	0.69791669
0.0016617735	1.4021536	0.69889325
0.0016629312	1.9080806	0.69986981
0.0016438661	1.8859524	0.70084637
0.0016927607	1.4475268	0.70182294
0.0016896976	1.4198972	0.7027995
0.0016705787	1.8051742	0.70377606
0.001652953	1.2371958	0.70475262
0.0016699231	1.8373933	0.70572919
0.001668663	1.9125984	0.70670575
0.0016608208	1.6863681	0.70768231
0.0016566641	1.9093611	0.70865887
0.0017106786	1.7102994	0.70963544
0.0016573709	1.6099745	0.710612
0.0017029233	1.2710439	0.71158856
0.0017006695	1.6134167	0.71256512
0.0016770533	1.490185	0.71354169
0.0016951887	1.7308807	0.71451825
0.0016995529	1.7249799	0.71549481
0.0016632486	1.8279682	0.71647137
0.0016785285	1.5568668	0.71744794
0.0016631054	1.4059646	0.7184245
0.0016729145	1.354455	0.71940106
0.0016825035	1.8507112	0.72037762
0.0016423909	1.501577	0.72135419
0.0016693391	1.4782194	0.72233075
0.0016681098	1.206954	0.72330731
0.0016957521	1.7983308	0.72428387
0.0017346533	1.3710102	0.72526044
0.0016698923	1.7140694	0.726237
0.0016847777	1.4633443	0.72721356
0.0016972581	1.5039127	0.72819012
0.0016982006	1.2461292	0.72916669
0.0016987949	1.7721046	0.73014325
0.0016871851	2.0524366	0.73111981
0.0016837328	1.5206318	0.73209637
0.0017022267	2.1505487	0.73307294
